StateCode,CountyName,PlanIDStandardComponent,PlanType,MedicalDeductibleIndividual,MedicalDeductibleFamilySt,MedicalMaximumOutOfPocket,count
AK,Valdez Cordova,73836AK0750004,PPO,1750,3500,6850,432
AK,Valdez Cordova,73836AK0790001,PPO,6850,13700,6850,433
AK,Valdez Cordova,73836AK0790002,PPO,6850,13700,6850,434
AK,Valdez Cordova,73836AK0840001,PPO,2500,5000,6650,435
AK,Valdez Cordova,73836AK0850001,PPO,5750,11500,6850,436
AK,Valdez Cordova,73836AK0850002,PPO,5750,11500,6850,426
AK,Valdez Cordova,73836AK0860001,PPO,4500,9000,6850,437
AK,Valdez Cordova,73836AK0860002,PPO,4500,9000,6850,438
AK,Wade Hampton,38344AK0570001,PPO,5250,10500,6100,439
AK,Wade Hampton,38344AK0570002,PPO,3000,6000,4100,440
AK,Wade Hampton,38344AK0620003,PPO,1500,3000,4750,441
AK,Wade Hampton,38344AK0620004,PPO,2000,4000,6850,443
AK,Wade Hampton,38344AK0620006,PPO,3000,6000,6850,444
AK,Wade Hampton,38344AK0620008,PPO,6350,12700,6850,445
AK,Wade Hampton,73836AK0750001,PPO,750,1500,4750,446
AK,Wade Hampton,73836AK0750002,PPO,750,1500,4750,447
AK,Wade Hampton,73836AK0750003,PPO,1750,3500,6850,448
AK,Wade Hampton,73836AK0750004,PPO,1750,3500,6850,449
AK,Wade Hampton,73836AK0790001,PPO,6850,13700,6850,450
AK,Wade Hampton,73836AK0790002,PPO,6850,13700,6850,451
AK,Wade Hampton,73836AK0840001,PPO,2500,5000,6650,452
AK,Wade Hampton,73836AK0850001,PPO,5750,11500,6850,442
AK,Wade Hampton,73836AK0850002,PPO,5750,11500,6850,453
AK,Wade Hampton,73836AK0860001,PPO,4500,9000,6850,454
AK,Wade Hampton,73836AK0860002,PPO,4500,9000,6850,455
AK,Wrangell,38344AK0570001,PPO,5250,10500,6100,456
AK,Wrangell,38344AK0570002,PPO,3000,6000,4100,457
AK,Wrangell,38344AK0620003,PPO,1500,3000,4750,458
AK,Wrangell,38344AK0620004,PPO,2000,4000,6850,459
AK,Wrangell,38344AK0620006,PPO,3000,6000,6850,460
AK,Wrangell,38344AK0620008,PPO,6350,12700,6850,461
AK,Wrangell,73836AK0750001,PPO,750,1500,4750,462
AK,Wrangell,73836AK0750002,PPO,750,1500,4750,463
AK,Wrangell,73836AK0750003,PPO,1750,3500,6850,464
AK,Wrangell,73836AK0750004,PPO,1750,3500,6850,465
AK,Wrangell,73836AK0790001,PPO,6850,13700,6850,466
AK,Wrangell,73836AK0790002,PPO,6850,13700,6850,467
AK,Wrangell,73836AK0840001,PPO,2500,5000,6650,468
AK,Wrangell,73836AK0850001,PPO,5750,11500,6850,469
AK,Wrangell,73836AK0850002,PPO,5750,11500,6850,470
AK,Wrangell,73836AK0860001,PPO,4500,9000,6850,471
AK,Wrangell,73836AK0860002,PPO,4500,9000,6850,472
AK,Yakutat,38344AK0570001,PPO,5250,10500,6100,473
AK,Yakutat,38344AK0570002,PPO,3000,6000,4100,474
AK,Yakutat,38344AK0620003,PPO,1500,3000,4750,475
AK,Yakutat,38344AK0620004,PPO,2000,4000,6850,476
AK,Yakutat,38344AK0620006,PPO,3000,6000,6850,477
AK,Yakutat,38344AK0620008,PPO,6350,12700,6850,478
AK,Yakutat,73836AK0750001,PPO,750,1500,4750,479
AK,Yakutat,73836AK0750002,PPO,750,1500,4750,480
AK,Yakutat,73836AK0750003,PPO,1750,3500,6850,481
AK,Yakutat,73836AK0750004,PPO,1750,3500,6850,482
AK,Yakutat,73836AK0790001,PPO,6850,13700,6850,483
AK,Yakutat,73836AK0790002,PPO,6850,13700,6850,484
AK,Yakutat,73836AK0840001,PPO,2500,5000,6650,486
AK,Yakutat,73836AK0850001,PPO,5750,11500,6850,487
AK,Yakutat,73836AK0850002,PPO,5750,11500,6850,488
AK,Yakutat,73836AK0860001,PPO,4500,9000,6850,489
AK,Yakutat,73836AK0860002,PPO,4500,9000,6850,490
AK,Yukon Koyukuk,38344AK0570001,PPO,5250,10500,6100,491
AK,Yukon Koyukuk,38344AK0570002,PPO,3000,6000,4100,492
AK,Yukon Koyukuk,38344AK0620003,PPO,1500,3000,4750,493
AK,Yukon Koyukuk,38344AK0620004,PPO,2000,4000,6850,494
AK,Yukon Koyukuk,38344AK0620006,PPO,3000,6000,6850,495
AK,Yukon Koyukuk,38344AK0620008,PPO,6350,12700,6850,497
AK,Yukon Koyukuk,73836AK0750001,PPO,750,1500,4750,498
AK,Yukon Koyukuk,73836AK0750002,PPO,750,1500,4750,499
AK,Yukon Koyukuk,73836AK0750003,PPO,1750,3500,6850,500
AK,Yukon Koyukuk,73836AK0750004,PPO,1750,3500,6850,501
AK,Yukon Koyukuk,73836AK0790001,PPO,6850,13700,6850,503
AK,Yukon Koyukuk,73836AK0790002,PPO,6850,13700,6850,504
AK,Yukon Koyukuk,73836AK0840001,PPO,2500,5000,6650,505
AK,Yukon Koyukuk,73836AK0850001,PPO,5750,11500,6850,506
AK,Yukon Koyukuk,73836AK0850002,PPO,5750,11500,6850,507
AK,Yukon Koyukuk,73836AK0860001,PPO,4500,9000,6850,508
AK,Yukon Koyukuk,73836AK0860002,PPO,4500,9000,6850,509
AL,Autauga,46944AL0370001,PPO,750,1500,6000,510
AL,Autauga,46944AL0410001,PPO,2600,5200,6850,511
AL,Autauga,46944AL0420001,PPO,3000,6000,6500,512
AL,Autauga,46944AL0460001,PPO,6850,13700,6850,513
AL,Autauga,46944AL0470001,PPO,6850,13700,6850,514
AL,Autauga,46944AL0560001,PPO,6450,12900,6450,515
AL,Autauga,46944AL0620001,PPO,850,1700,6000,516
AL,Autauga,46944AL0630001,PPO,2800,5600,6850,517
AL,Autauga,68259AL0040004,HMO,1000,2000,6600,518
AL,Autauga,68259AL0040005,HMO,3600,7200,3600,519
AL,Autauga,68259AL0040006,HMO,4000,8000,6600,521
AL,Autauga,68259AL0040007,HMO,5000,10000,6600,522
AL,Autauga,68259AL0040008,HMO,6400,12800,6500,523
AL,Autauga,68259AL0040009,HMO,6850,13700,6850,524
AL,Baldwin,46944AL0370001,PPO,750,1500,6000,525
AL,Baldwin,46944AL0410001,PPO,2600,5200,6850,526
AL,Baldwin,46944AL0420001,PPO,3000,6000,6500,527
AL,Baldwin,46944AL0460001,PPO,6850,13700,6850,528
AL,Baldwin,46944AL0470001,PPO,6850,13700,6850,529
AL,Baldwin,46944AL0560001,PPO,6450,12900,6450,530
AL,Baldwin,46944AL0620001,PPO,850,1700,6000,531
AL,Baldwin,46944AL0630001,PPO,2800,5600,6850,532
AL,Baldwin,68259AL0040004,HMO,1000,2000,6600,496
AL,Baldwin,68259AL0040005,HMO,3600,7200,3600,533
AL,Baldwin,68259AL0040006,HMO,4000,8000,6600,534
AL,Baldwin,68259AL0040007,HMO,5000,10000,6600,535
AL,Baldwin,68259AL0040008,HMO,6400,12800,6500,536
AL,Baldwin,68259AL0040009,HMO,6850,13700,6850,537
AL,Barbour,46944AL0370001,PPO,750,1500,6000,520
AL,Barbour,46944AL0410001,PPO,2600,5200,6850,538
AL,Barbour,46944AL0420001,PPO,3000,6000,6500,539
AL,Barbour,46944AL0460001,PPO,6850,13700,6850,540
AL,Barbour,46944AL0470001,PPO,6850,13700,6850,541
AL,Barbour,46944AL0560001,PPO,6450,12900,6450,542
AL,Barbour,46944AL0620001,PPO,850,1700,6000,543
AL,Barbour,46944AL0630001,PPO,2800,5600,6850,544
AL,Barbour,68259AL0040004,HMO,1000,2000,6600,545
AL,Barbour,68259AL0040005,HMO,3600,7200,3600,546
AL,Barbour,68259AL0040006,HMO,4000,8000,6600,547
AL,Barbour,68259AL0040007,HMO,5000,10000,6600,548
AL,Barbour,68259AL0040008,HMO,6400,12800,6500,549
AL,Barbour,68259AL0040009,HMO,6850,13700,6850,550
AL,Bibb,46944AL0370001,PPO,750,1500,6000,551
AL,Bibb,46944AL0410001,PPO,2600,5200,6850,552
AL,Bibb,46944AL0420001,PPO,3000,6000,6500,553
AL,Bibb,46944AL0460001,PPO,6850,13700,6850,554
AL,Bibb,46944AL0470001,PPO,6850,13700,6850,555
AL,Bibb,46944AL0560001,PPO,6450,12900,6450,556
AL,Bibb,46944AL0620001,PPO,850,1700,6000,557
AL,Bibb,46944AL0630001,PPO,2800,5600,6850,558
AL,Bibb,68259AL0040004,HMO,1000,2000,6600,559
AL,Bibb,68259AL0040005,HMO,3600,7200,3600,560
AL,Bibb,68259AL0040006,HMO,4000,8000,6600,561
AL,Bibb,68259AL0040007,HMO,5000,10000,6600,562
AL,Bibb,68259AL0040008,HMO,6400,12800,6500,563
AL,Bibb,68259AL0040009,HMO,6850,13700,6850,564
AL,Blount,44580AL0360001,PPO,6850,13700,6850,565
AL,Blount,44580AL0360002,PPO,6450,12900,6450,566
AL,Blount,44580AL0360003,PPO,3800,7600,6300,567
AL,Blount,44580AL0360004,PPO,2250,4500,3500,568
AL,Blount,44580AL0360005,PPO,500,1000,1500,569
AL,Blount,46944AL0370001,PPO,750,1500,6000,570
AL,Blount,46944AL0410001,PPO,2600,5200,6850,571
AL,Blount,46944AL0420001,PPO,3000,6000,6500,573
AL,Blount,46944AL0460001,PPO,6850,13700,6850,574
AL,Blount,46944AL0470001,PPO,6850,13700,6850,575
AL,Blount,46944AL0560001,PPO,6450,12900,6450,576
AL,Blount,46944AL0620001,PPO,850,1700,6000,577
AL,Blount,46944AL0630001,PPO,2800,5600,6850,578
AL,Blount,68259AL0040004,HMO,1000,2000,6600,572
AL,Blount,68259AL0040005,HMO,3600,7200,3600,579
AL,Blount,68259AL0040006,HMO,4000,8000,6600,580
AL,Blount,68259AL0040007,HMO,5000,10000,6600,581
AL,Blount,68259AL0040008,HMO,6400,12800,6500,582
AL,Blount,68259AL0040009,HMO,6850,13700,6850,583
AL,Bullock,46944AL0370001,PPO,750,1500,6000,65
AL,Bullock,46944AL0410001,PPO,2600,5200,6850,584
AL,Bullock,46944AL0420001,PPO,3000,6000,6500,585
AL,Bullock,46944AL0460001,PPO,6850,13700,6850,586
AL,Bullock,46944AL0470001,PPO,6850,13700,6850,587
AL,Bullock,46944AL0560001,PPO,6450,12900,6450,588
AL,Bullock,46944AL0620001,PPO,850,1700,6000,589
AL,Bullock,46944AL0630001,PPO,2800,5600,6850,590
AL,Bullock,68259AL0040004,HMO,1000,2000,6600,591
AL,Bullock,68259AL0040005,HMO,3600,7200,3600,592
AL,Bullock,68259AL0040006,HMO,4000,8000,6600,593
AL,Bullock,68259AL0040007,HMO,5000,10000,6600,594
AL,Bullock,68259AL0040008,HMO,6400,12800,6500,595
AL,Bullock,68259AL0040009,HMO,6850,13700,6850,596
AL,Butler,46944AL0370001,PPO,750,1500,6000,597
AL,Butler,46944AL0410001,PPO,2600,5200,6850,598
AL,Butler,46944AL0420001,PPO,3000,6000,6500,599
AL,Butler,46944AL0460001,PPO,6850,13700,6850,600
AL,Butler,46944AL0470001,PPO,6850,13700,6850,601
AL,Butler,46944AL0560001,PPO,6450,12900,6450,602
AL,Butler,46944AL0620001,PPO,850,1700,6000,603
AL,Butler,46944AL0630001,PPO,2800,5600,6850,604
AL,Butler,68259AL0040004,HMO,1000,2000,6600,605
AL,Butler,68259AL0040005,HMO,3600,7200,3600,606
AL,Butler,68259AL0040006,HMO,4000,8000,6600,607
AL,Butler,68259AL0040007,HMO,5000,10000,6600,608
AL,Butler,68259AL0040008,HMO,6400,12800,6500,609
AL,Butler,68259AL0040009,HMO,6850,13700,6850,610
AL,Calhoun,46944AL0370001,PPO,750,1500,6000,611
AL,Calhoun,46944AL0410001,PPO,2600,5200,6850,612
AL,Calhoun,46944AL0420001,PPO,3000,6000,6500,613
AL,Calhoun,46944AL0460001,PPO,6850,13700,6850,614
AL,Calhoun,46944AL0470001,PPO,6850,13700,6850,615
AL,Calhoun,46944AL0560001,PPO,6450,12900,6450,616
AL,Calhoun,46944AL0620001,PPO,850,1700,6000,617
AL,Calhoun,46944AL0630001,PPO,2800,5600,6850,618
AL,Calhoun,68259AL0040004,HMO,1000,2000,6600,129
AL,Calhoun,68259AL0040005,HMO,3600,7200,3600,619
AL,Calhoun,68259AL0040006,HMO,4000,8000,6600,620
AL,Calhoun,68259AL0040007,HMO,5000,10000,6600,621
AL,Calhoun,68259AL0040008,HMO,6400,12800,6500,622
AL,Calhoun,68259AL0040009,HMO,6850,13700,6850,623
AL,Chambers,46944AL0370001,PPO,750,1500,6000,199
AL,Chambers,46944AL0410001,PPO,2600,5200,6850,624
AL,Chambers,46944AL0420001,PPO,3000,6000,6500,625
AL,Chambers,46944AL0460001,PPO,6850,13700,6850,626
AL,Chambers,46944AL0470001,PPO,6850,13700,6850,627
AL,Chambers,46944AL0560001,PPO,6450,12900,6450,628
AL,Chambers,46944AL0620001,PPO,850,1700,6000,629
AL,Chambers,46944AL0630001,PPO,2800,5600,6850,630
AL,Chambers,68259AL0040004,HMO,1000,2000,6600,631
AL,Chambers,68259AL0040005,HMO,3600,7200,3600,632
AL,Chambers,68259AL0040006,HMO,4000,8000,6600,633
AL,Chambers,68259AL0040007,HMO,5000,10000,6600,634
AL,Chambers,68259AL0040008,HMO,6400,12800,6500,635
AL,Chambers,68259AL0040009,HMO,6850,13700,6850,636
AL,Cherokee,46944AL0370001,PPO,750,1500,6000,637
AL,Cherokee,46944AL0410001,PPO,2600,5200,6850,638
AL,Cherokee,46944AL0420001,PPO,3000,6000,6500,639
AL,Cherokee,46944AL0460001,PPO,6850,13700,6850,640
AL,Cherokee,46944AL0470001,PPO,6850,13700,6850,641
AL,Cherokee,46944AL0560001,PPO,6450,12900,6450,642
AL,Cherokee,46944AL0620001,PPO,850,1700,6000,643
AL,Cherokee,46944AL0630001,PPO,2800,5600,6850,644
AL,Cherokee,68259AL0040004,HMO,1000,2000,6600,645
AL,Cherokee,68259AL0040005,HMO,3600,7200,3600,646
AL,Cherokee,68259AL0040006,HMO,4000,8000,6600,647
AL,Cherokee,68259AL0040007,HMO,5000,10000,6600,648
AL,Cherokee,68259AL0040008,HMO,6400,12800,6500,649
AL,Cherokee,68259AL0040009,HMO,6850,13700,6850,650
AL,Chilton,46944AL0370001,PPO,750,1500,6000,651
AL,Chilton,46944AL0410001,PPO,2600,5200,6850,652
AL,Chilton,46944AL0420001,PPO,3000,6000,6500,653
AL,Chilton,46944AL0460001,PPO,6850,13700,6850,654
AL,Chilton,46944AL0470001,PPO,6850,13700,6850,655
AL,Chilton,46944AL0560001,PPO,6450,12900,6450,656
AL,Chilton,46944AL0620001,PPO,850,1700,6000,657
AL,Chilton,46944AL0630001,PPO,2800,5600,6850,658
AL,Chilton,68259AL0040004,HMO,1000,2000,6600,269
AL,Chilton,68259AL0040005,HMO,3600,7200,3600,659
AL,Chilton,68259AL0040006,HMO,4000,8000,6600,660
AL,Chilton,68259AL0040007,HMO,5000,10000,6600,661
AL,Chilton,68259AL0040008,HMO,6400,12800,6500,662
AL,Chilton,68259AL0040009,HMO,6850,13700,6850,663
AL,Choctaw,46944AL0370001,PPO,750,1500,6000,339
AL,Choctaw,46944AL0410001,PPO,2600,5200,6850,664
AL,Choctaw,46944AL0420001,PPO,3000,6000,6500,665
AL,Choctaw,46944AL0460001,PPO,6850,13700,6850,666
AL,Choctaw,46944AL0470001,PPO,6850,13700,6850,667
AL,Choctaw,46944AL0560001,PPO,6450,12900,6450,668
AL,Choctaw,46944AL0620001,PPO,850,1700,6000,669
AL,Choctaw,46944AL0630001,PPO,2800,5600,6850,670
AL,Choctaw,68259AL0040004,HMO,1000,2000,6600,671
AL,Choctaw,68259AL0040005,HMO,3600,7200,3600,672
AL,Choctaw,68259AL0040006,HMO,4000,8000,6600,673
AL,Choctaw,68259AL0040007,HMO,5000,10000,6600,674
AL,Choctaw,68259AL0040008,HMO,6400,12800,6500,675
AL,Choctaw,68259AL0040009,HMO,6850,13700,6850,676
AL,Clarke,46944AL0370001,PPO,750,1500,6000,677
AL,Clarke,46944AL0410001,PPO,2600,5200,6850,678
AL,Clarke,46944AL0420001,PPO,3000,6000,6500,679
AL,Clarke,46944AL0460001,PPO,6850,13700,6850,680
AL,Clarke,46944AL0470001,PPO,6850,13700,6850,681
AL,Clarke,46944AL0560001,PPO,6450,12900,6450,682
AL,Clarke,46944AL0620001,PPO,850,1700,6000,683
AL,Clarke,46944AL0630001,PPO,2800,5600,6850,684
AL,Clarke,68259AL0040004,HMO,1000,2000,6600,685
AL,Clarke,68259AL0040005,HMO,3600,7200,3600,686
AL,Clarke,68259AL0040006,HMO,4000,8000,6600,687
AL,Clarke,68259AL0040007,HMO,5000,10000,6600,688
AL,Clarke,68259AL0040008,HMO,6400,12800,6500,689
AL,Clarke,68259AL0040009,HMO,6850,13700,6850,690
AL,Clay,46944AL0370001,PPO,750,1500,6000,691
AL,Clay,46944AL0410001,PPO,2600,5200,6850,692
AL,Clay,46944AL0420001,PPO,3000,6000,6500,693
AL,Clay,46944AL0460001,PPO,6850,13700,6850,694
AL,Clay,46944AL0470001,PPO,6850,13700,6850,695
AL,Clay,46944AL0560001,PPO,6450,12900,6450,696
AL,Clay,46944AL0620001,PPO,850,1700,6000,697
AL,Clay,46944AL0630001,PPO,2800,5600,6850,698
AL,Clay,68259AL0040004,HMO,1000,2000,6600,345
AL,Clay,68259AL0040005,HMO,3600,7200,3600,699
AL,Clay,68259AL0040006,HMO,4000,8000,6600,700
AL,Clay,68259AL0040007,HMO,5000,10000,6600,701
AL,Clay,68259AL0040008,HMO,6400,12800,6500,702
AL,Clay,68259AL0040009,HMO,6850,13700,6850,703
AL,Cleburne,46944AL0370001,PPO,750,1500,6000,409
AL,Cleburne,46944AL0410001,PPO,2600,5200,6850,704
AL,Cleburne,46944AL0420001,PPO,3000,6000,6500,705
AL,Cleburne,46944AL0460001,PPO,6850,13700,6850,706
AL,Cleburne,46944AL0470001,PPO,6850,13700,6850,707
AL,Cleburne,46944AL0560001,PPO,6450,12900,6450,708
AL,Cleburne,46944AL0620001,PPO,850,1700,6000,709
AL,Cleburne,46944AL0630001,PPO,2800,5600,6850,710
AL,Cleburne,68259AL0040004,HMO,1000,2000,6600,711
AL,Cleburne,68259AL0040005,HMO,3600,7200,3600,712
AL,Cleburne,68259AL0040006,HMO,4000,8000,6600,713
AL,Cleburne,68259AL0040007,HMO,5000,10000,6600,714
AL,Cleburne,68259AL0040008,HMO,6400,12800,6500,715
AL,Cleburne,68259AL0040009,HMO,6850,13700,6850,716
AL,Coffee,46944AL0370001,PPO,750,1500,6000,717
AL,Coffee,46944AL0410001,PPO,2600,5200,6850,718
AL,Coffee,46944AL0420001,PPO,3000,6000,6500,719
AL,Coffee,46944AL0460001,PPO,6850,13700,6850,720
AL,Coffee,46944AL0470001,PPO,6850,13700,6850,721
AL,Coffee,46944AL0560001,PPO,6450,12900,6450,722
AL,Coffee,46944AL0620001,PPO,850,1700,6000,723
AL,Coffee,46944AL0630001,PPO,2800,5600,6850,724
AL,Coffee,68259AL0040004,HMO,1000,2000,6600,725
AL,Coffee,68259AL0040005,HMO,3600,7200,3600,726
AL,Coffee,68259AL0040006,HMO,4000,8000,6600,727
AL,Coffee,68259AL0040007,HMO,5000,10000,6600,728
AL,Coffee,68259AL0040008,HMO,6400,12800,6500,729
AL,Coffee,68259AL0040009,HMO,6850,13700,6850,730
AL,Colbert,46944AL0370001,PPO,750,1500,6000,731
AL,Colbert,46944AL0410001,PPO,2600,5200,6850,732
AL,Colbert,46944AL0420001,PPO,3000,6000,6500,733
AL,Colbert,46944AL0460001,PPO,6850,13700,6850,734
AL,Colbert,46944AL0470001,PPO,6850,13700,6850,735
AL,Colbert,46944AL0560001,PPO,6450,12900,6450,736
AL,Colbert,46944AL0620001,PPO,850,1700,6000,737
AL,Colbert,46944AL0630001,PPO,2800,5600,6850,738
AL,Colbert,68259AL0040004,HMO,1000,2000,6600,59
AL,Colbert,68259AL0040005,HMO,3600,7200,3600,739
AL,Colbert,68259AL0040006,HMO,4000,8000,6600,740
AL,Colbert,68259AL0040007,HMO,5000,10000,6600,741
AL,Colbert,68259AL0040008,HMO,6400,12800,6500,742
AL,Colbert,68259AL0040009,HMO,6850,13700,6850,743
AL,Conecuh,46944AL0370001,PPO,750,1500,6000,744
AL,Conecuh,46944AL0410001,PPO,2600,5200,6850,745
AL,Conecuh,46944AL0420001,PPO,3000,6000,6500,746
AL,Conecuh,46944AL0460001,PPO,6850,13700,6850,747
AL,Conecuh,46944AL0470001,PPO,6850,13700,6850,748
AL,Conecuh,46944AL0560001,PPO,6450,12900,6450,749
AL,Conecuh,46944AL0620001,PPO,850,1700,6000,750
AL,Conecuh,46944AL0630001,PPO,2800,5600,6850,751
AL,Conecuh,68259AL0040004,HMO,1000,2000,6600,752
AL,Conecuh,68259AL0040005,HMO,3600,7200,3600,753
AL,Conecuh,68259AL0040006,HMO,4000,8000,6600,754
AL,Conecuh,68259AL0040007,HMO,5000,10000,6600,756
AL,Conecuh,68259AL0040008,HMO,6400,12800,6500,757
AL,Conecuh,68259AL0040009,HMO,6850,13700,6850,758
AL,Coosa,46944AL0370001,PPO,750,1500,6000,759
AL,Coosa,46944AL0410001,PPO,2600,5200,6850,760
AL,Coosa,46944AL0420001,PPO,3000,6000,6500,763
AL,Coosa,46944AL0460001,PPO,6850,13700,6850,764
AL,Coosa,46944AL0470001,PPO,6850,13700,6850,765
AL,Coosa,46944AL0560001,PPO,6450,12900,6450,766
AL,Coosa,46944AL0620001,PPO,850,1700,6000,767
AL,Coosa,46944AL0630001,PPO,2800,5600,6850,768
AL,Coosa,68259AL0040004,HMO,1000,2000,6600,755
AL,Coosa,68259AL0040005,HMO,3600,7200,3600,769
AL,Coosa,68259AL0040006,HMO,4000,8000,6600,770
AL,Coosa,68259AL0040007,HMO,5000,10000,6600,771
AL,Coosa,68259AL0040008,HMO,6400,12800,6500,772
AL,Coosa,68259AL0040009,HMO,6850,13700,6850,773
AL,Covington,46944AL0370001,PPO,750,1500,6000,761
AL,Covington,46944AL0410001,PPO,2600,5200,6850,774
AL,Covington,46944AL0420001,PPO,3000,6000,6500,775
AL,Covington,46944AL0460001,PPO,6850,13700,6850,776
AL,Covington,46944AL0470001,PPO,6850,13700,6850,777
AL,Covington,46944AL0560001,PPO,6450,12900,6450,778
AL,Covington,46944AL0620001,PPO,850,1700,6000,779
AL,Covington,46944AL0630001,PPO,2800,5600,6850,780
AL,Covington,68259AL0040004,HMO,1000,2000,6600,781
AL,Covington,68259AL0040005,HMO,3600,7200,3600,782
AL,Covington,68259AL0040006,HMO,4000,8000,6600,783
AL,Covington,68259AL0040007,HMO,5000,10000,6600,784
AL,Covington,68259AL0040008,HMO,6400,12800,6500,785
AL,Covington,68259AL0040009,HMO,6850,13700,6850,786
AL,Crenshaw,46944AL0370001,PPO,750,1500,6000,787
AL,Crenshaw,46944AL0410001,PPO,2600,5200,6850,788
AL,Crenshaw,46944AL0420001,PPO,3000,6000,6500,789
AL,Crenshaw,46944AL0460001,PPO,6850,13700,6850,790
AL,Crenshaw,46944AL0470001,PPO,6850,13700,6850,791
AL,Crenshaw,46944AL0560001,PPO,6450,12900,6450,792
AL,Crenshaw,46944AL0620001,PPO,850,1700,6000,793
AL,Crenshaw,46944AL0630001,PPO,2800,5600,6850,794
AL,Crenshaw,68259AL0040004,HMO,1000,2000,6600,795
AL,Crenshaw,68259AL0040005,HMO,3600,7200,3600,796
AL,Crenshaw,68259AL0040006,HMO,4000,8000,6600,797
AL,Crenshaw,68259AL0040007,HMO,5000,10000,6600,798
AL,Crenshaw,68259AL0040008,HMO,6400,12800,6500,799
AL,Crenshaw,68259AL0040009,HMO,6850,13700,6850,800
AL,Cullman,46944AL0370001,PPO,750,1500,6000,801
AL,Cullman,46944AL0410001,PPO,2600,5200,6850,802
AL,Cullman,46944AL0420001,PPO,3000,6000,6500,803
AL,Cullman,46944AL0460001,PPO,6850,13700,6850,804
AL,Cullman,46944AL0470001,PPO,6850,13700,6850,805
AL,Cullman,46944AL0560001,PPO,6450,12900,6450,806
AL,Cullman,46944AL0620001,PPO,850,1700,6000,807
AL,Cullman,46944AL0630001,PPO,2800,5600,6850,808
AL,Cullman,68259AL0040004,HMO,1000,2000,6600,809
AL,Cullman,68259AL0040005,HMO,3600,7200,3600,810
AL,Cullman,68259AL0040006,HMO,4000,8000,6600,811
AL,Cullman,68259AL0040007,HMO,5000,10000,6600,812
AL,Cullman,68259AL0040008,HMO,6400,12800,6500,813
AL,Cullman,68259AL0040009,HMO,6850,13700,6850,815
AL,Dale,46944AL0370001,PPO,750,1500,6000,816
AL,Dale,46944AL0410001,PPO,2600,5200,6850,817
AL,Dale,46944AL0420001,PPO,3000,6000,6500,818
AL,Dale,46944AL0460001,PPO,6850,13700,6850,819
AL,Dale,46944AL0470001,PPO,6850,13700,6850,820
AL,Dale,46944AL0560001,PPO,6450,12900,6450,821
AL,Dale,46944AL0620001,PPO,850,1700,6000,822
AL,Dale,46944AL0630001,PPO,2800,5600,6850,823
AL,Dale,68259AL0040004,HMO,1000,2000,6600,824
AL,Dale,68259AL0040005,HMO,3600,7200,3600,825
AL,Dale,68259AL0040006,HMO,4000,8000,6600,827
AL,Dale,68259AL0040007,HMO,5000,10000,6600,828
AL,Dale,68259AL0040008,HMO,6400,12800,6500,829
AL,Dale,68259AL0040009,HMO,6850,13700,6850,830
AL,Dallas,46944AL0370001,PPO,750,1500,6000,831
AL,Dallas,46944AL0410001,PPO,2600,5200,6850,832
AL,Dallas,46944AL0420001,PPO,3000,6000,6500,833
AL,Dallas,46944AL0460001,PPO,6850,13700,6850,834
AL,Dallas,46944AL0470001,PPO,6850,13700,6850,835
AL,Dallas,46944AL0560001,PPO,6450,12900,6450,836
AL,Dallas,46944AL0620001,PPO,850,1700,6000,837
AL,Dallas,46944AL0630001,PPO,2800,5600,6850,838
AL,Dallas,68259AL0040004,HMO,1000,2000,6600,814
AL,Dallas,68259AL0040005,HMO,3600,7200,3600,839
AL,Dallas,68259AL0040006,HMO,4000,8000,6600,840
AL,Dallas,68259AL0040007,HMO,5000,10000,6600,841
AL,Dallas,68259AL0040008,HMO,6400,12800,6500,842
AL,Dallas,68259AL0040009,HMO,6850,13700,6850,843
AL,De Kalb,46944AL0370001,PPO,750,1500,6000,826
AL,De Kalb,46944AL0410001,PPO,2600,5200,6850,844
AL,De Kalb,46944AL0420001,PPO,3000,6000,6500,845
AL,De Kalb,46944AL0460001,PPO,6850,13700,6850,846
AL,De Kalb,46944AL0470001,PPO,6850,13700,6850,847
AL,De Kalb,46944AL0560001,PPO,6450,12900,6450,848
AL,De Kalb,46944AL0620001,PPO,850,1700,6000,849
AL,De Kalb,46944AL0630001,PPO,2800,5600,6850,850
AL,De Kalb,68259AL0040004,HMO,1000,2000,6600,851
AL,De Kalb,68259AL0040005,HMO,3600,7200,3600,852
AL,De Kalb,68259AL0040006,HMO,4000,8000,6600,853
AL,De Kalb,68259AL0040007,HMO,5000,10000,6600,854
AL,De Kalb,68259AL0040008,HMO,6400,12800,6500,855
AL,De Kalb,68259AL0040009,HMO,6850,13700,6850,856
AL,Elmore,46944AL0370001,PPO,750,1500,6000,857
AL,Elmore,46944AL0410001,PPO,2600,5200,6850,858
AL,Elmore,46944AL0420001,PPO,3000,6000,6500,859
